date,swe_mm,tair_c,ppt_mm
2017-03-20,325.1,5.8,0
2017-03-21,322.6,4.7,0
2017-03-22,315,7.6,0
2017-03-23,304.8,4.1,2.5
2017-03-24,302.3,-1,2.5
2017-03-25,304.8,3.7,2.5
2017-03-26,304.8,0.5,0
2017-03-27,304.8,1,2.5
2017-03-28,302.3,-0.6,22.9
2017-03-29,327.7,-0.2,0
2017-03-30,327.7,2.3,10.2
2017-03-31,335.3,-1.9,7.6
2017-04-01,342.9,-2.3,0
2017-04-02,345.4,1.3,2.5
2017-04-03,348,-2.2,15.2
2017-04-04,360.7,-5.4,20.3
2017-04-05,383.5,-3.2,5.1
2017-04-06,386.1,2.6,0
2017-04-07,386.1,6.4,0
2017-04-08,378.5,6.5,0
2017-04-09,373.4,-3.1,0
2017-04-10,370.8,-1,2.5
2017-04-11,370.8,2.8,0
2017-04-12,368.3,5.3,0
2017-04-13,360.7,6.6,0
2017-04-14,345.4,8.7,0
2017-04-15,330.2,3.6,0
2017-04-16,320,4.1,0
2017-04-17,312.4,6.2,0
2017-04-18,299.7,6.2,0
2017-04-19,287,3.2,2.5
2017-04-20,284.5,0.7,7.6
2017-04-21,287,-1.2,7.6
2017-04-22,292.1,-1.4,2.5
2017-04-23,294.6,7.1,0
2017-04-24,287,3.8,2.5
2017-04-25,279.4,-0.5,0
2017-04-26,271.8,-1.3,7.6
2017-04-27,276.9,-2,7.6
2017-04-28,281.9,-4.8,10.2
2017-04-29,294.6,-8,10.2
2017-04-30,304.8,-2.2,7.6
2017-05-01,312.4,2.1,0
2017-05-02,309.9,0.6,2.5
2017-05-03,309.9,0.7,2.5
2017-05-04,309.9,6.2,0
2017-05-05,299.7,7.4,0
2017-05-06,289.6,9.8,0
2017-05-07,269.2,6.8,5.1
2017-05-08,256.5,4.3,12.7
2017-05-09,246.4,4.9,0
2017-05-10,226.1,2.2,17.8
2017-05-11,238.8,3.3,0
2017-05-12,231.1,6.4,0
2017-05-13,205.7,9.9,0
2017-05-14,185.4,6.1,0
2017-05-15,157.5,7.5,2.5
2017-05-16,132.1,4.1,0
2017-05-17,127,3.1,17.8
2017-05-18,129.5,-2.3,55.9
2017-05-19,188,-3,10.2
2017-05-20,190.5,0.1,2.5
2017-05-21,195.6,2.5,5.1
2017-05-22,198.1,1.9,7.6
2017-05-23,203.2,2.7,2.5
2017-05-24,193,9.8,0
2017-05-25,177.8,6.7,5.1
2017-05-26,162.6,5.5,2.5
2017-05-27,149.9,1.9,2.5
2017-05-28,147.3,4.6,2.5
2017-05-29,137.2,4.1,0
2017-05-30,127,6.2,0
2017-05-31,106.7,7.7,2.5
2017-06-01,81.3,7.7,0
2017-06-02,61,8.3,2.5
2017-06-03,43.2,6.4,0
2017-06-04,30.5,9.1,0
2017-06-05,7.6,9.3,0
2017-06-06,0,7.2,7.6
2017-06-07,0,9.5,0
2017-06-08,0,10.2,0
2017-06-09,0,14.7,0
2017-06-10,0,15.9,0
2017-06-11,0,13,0
2017-06-12,0,12.1,0
2017-06-13,0,8.7,0
2017-06-14,0,9.8,0
2017-06-15,0,10.9,0
2017-06-16,0,13.1,0
2017-06-17,0,13,0
2017-06-18,0,11.7,0
2017-06-19,0,11.6,0
2017-06-20,0,15.4,0
2017-06-21,0,15.9,0
2017-06-22,0,13.7,0
2017-06-23,0,6.4,2.5
2017-06-24,0,7.2,0
2017-06-25,0,9,0
2017-06-26,0,11.2,0
2017-06-27,0,14.4,0
2017-06-28,0,12.8,0
2017-06-29,0,11,2.5
2017-06-30,0,7.3,0
2017-07-01,0,10.9,0
2017-07-02,0,13.6,0
2017-07-03,0,13.5,0
2017-07-04,0,13,2.5
2017-07-05,0,14.5,0
2017-07-06,0,15.8,0
2017-07-07,0,13,0
2017-07-08,0,12.1,0
2017-07-09,0,13.1,0
2017-07-10,0,15.5,0
2017-07-11,0,15.9,0
2017-07-12,0,10.2,2.5
2017-07-13,0,12.4,0
2017-07-14,0,12.6,0
2017-07-15,0,11.6,0
2017-07-16,0,12.7,0
2017-07-17,0,15,0
2017-07-18,0,15.3,0
2017-07-19,0,16,0
2017-07-20,0,15.1,0
2017-07-21,0,13.8,5.1
2017-07-22,0,12.4,5.1
2017-07-23,0,12,5.1
2017-07-24,0,15.5,2.5
2017-07-25,0,13.2,5.1
2017-07-26,0,11.4,7.6
2017-07-27,0,12.3,0
2017-07-28,0,12.7,2.5
2017-07-29,0,10.8,5.1
2017-07-30,0,10.2,5.1
2017-07-31,0,11.1,0
2017-08-01,0,10,2.5
2017-08-02,0,12.5,5.1
2017-08-03,0,9.3,0
2017-08-04,0,14.3,0
2017-08-05,0,11.9,0
2017-08-06,0,10.4,2.5
2017-08-07,0,7.4,20.3
2017-08-08,0,9.9,0
2017-08-09,0,7.8,0
2017-08-10,0,8.9,7.6
2017-08-11,0,9.8,0
2017-08-12,0,12.4,0
2017-08-13,0,11.6,0
2017-08-14,0,10.9,5.1
2017-08-15,0,10.3,0
2017-08-16,0,8.2,0
2017-08-17,0,10.8,0
2017-08-18,0,11.7,0
2017-08-19,0,13.3,0
2017-08-20,0,12.7,0
2017-08-21,0,11.4,2.5
2017-08-22,0,10.7,5.1
2017-08-23,0,9.5,2.5
2017-08-24,0,8.1,7.6
2017-08-25,0,11.3,0
2017-08-26,0,12.4,0
2017-08-27,0,11.1,0
2017-08-28,0,12.2,0
2017-08-29,0,11.1,0
2017-08-30,0,11.9,0
2017-08-31,0,12.1,0
2017-09-01,0,11.1,0
2017-09-02,0,13.5,0
2017-09-03,0,13.9,0
2017-09-04,0,12.3,0
2017-09-05,0,7.1,0
2017-09-06,0,8.4,0
2017-09-07,0,10.3,0
2017-09-08,0,12,2.5
2017-09-09,0,13,0
2017-09-10,0,11.6,0
2017-09-11,0,10.5,0
2017-09-12,0,13.4,0
2017-09-13,0,12.9,0
2017-09-14,0,10.3,5.1
2017-09-15,0,9.4,0
2017-09-16,0,6,0
2017-09-17,0,5.8,0
2017-09-18,0,8.9,2.5
2017-09-19,0,11.6,0
2017-09-20,0,9.3,0
2017-09-21,0,12,0
2017-09-22,0,8.7,0
2017-09-23,0,3.8,10.2
2017-09-24,0,1,15.2
2017-09-25,12.7,0.6,2.5
2017-09-26,10.2,1.1,2.5
2017-09-27,7.6,2.7,5.1
2017-09-28,0,2.3,15.2
2017-09-29,7.6,3.9,0
2017-09-30,0,4.9,2.5
2017-10-01,0,2.8,17.8
2017-10-02,10.2,0.1,17.8
2017-10-03,20.3,0.5,0
2017-10-04,20.3,4.7,0
2017-10-05,17.8,4.1,0
2017-10-06,10.2,2,5.1
2017-10-07,17.8,6.2,0
2017-10-08,10.2,5.8,0
2017-10-09,10.2,-4.9,15.2
2017-10-10,22.9,-0.8,2.5
2017-10-11,25.4,7.4,0
2017-10-12,25.4,6.3,0
2017-10-13,20.3,3.2,0
2017-10-14,17.8,1.1,0
2017-10-15,17.8,4.1,0
2017-10-16,17.8,5.9,0
2017-10-17,17.8,7.3,0
2017-10-18,15.2,6.4,0
2017-10-19,10.2,7.1,2.5
2017-10-20,7.6,7.8,0
2017-10-21,0,-2.7,0
2017-10-22,0,3.6,0
2017-10-23,0,3.7,0
2017-10-24,0,4.9,0
2017-10-25,0,8.2,2.5
2017-10-26,0,-1.3,0
2017-10-27,0,-1.2,2.5
2017-10-28,10.2,1.9,0
2017-10-29,10.2,3.5,0
2017-10-30,10.2,-6.3,0
2017-10-31,10.2,1,10.2
2017-11-01,17.8,4.2,0
2017-11-02,17.8,5.3,0
2017-11-03,17.8,4.7,0
2017-11-04,17.8,3.4,0
2017-11-05,17.8,0.6,10.2
2017-11-06,27.9,0.7,5.1
2017-11-07,30.5,-4.3,12.7
2017-11-08,43.2,-2.5,0
2017-11-09,43.2,0.9,2.5
2017-11-10,45.7,4.4,0
2017-11-11,45.7,1.3,0
2017-11-12,45.7,0.6,0
2017-11-13,45.7,5.4,0
2017-11-14,45.7,4.3,0
2017-11-15,43.2,3,0
2017-11-16,43.2,5.7,0
2017-11-17,43.2,0.5,10.2
2017-11-18,50.8,-5.8,0
2017-11-19,50.8,-0.5,0
2017-11-20,50.8,2,2.5
2017-11-21,53.3,0.5,5.1
2017-11-22,58.4,4.3,2.5
2017-11-23,61,5.5,0
2017-11-24,61,4.3,0
2017-11-25,61,3.4,0
2017-11-26,61,5.6,0
2017-11-27,61,6.7,0
2017-11-28,58.4,-2.3,0
2017-11-29,58.4,1.7,0
2017-11-30,58.4,1.9,0
2017-12-01,58.4,2.3,0
2017-12-02,58.4,3.3,0
2017-12-03,58.4,3.1,0
2017-12-04,58.4,-9.1,2.5
2017-12-05,55.9,-5.7,5.1
2017-12-06,58.4,-10.5,0
2017-12-07,58.4,-8.8,0
2017-12-08,58.4,-1,0
2017-12-09,58.4,1.3,2.5
2017-12-10,61,2.5,0
2017-12-11,61,2.4,0
2017-12-12,61,4.3,0
2017-12-13,61,0.1,0
2017-12-14,61,-6.5,5.1
2017-12-15,63.5,1.4,0
2017-12-16,63.5,-1.8,0
2017-12-17,63.5,-3.8,0
2017-12-18,63.5,1.4,0
2017-12-19,63.5,0.5,0
2017-12-20,63.5,1,0
2017-12-21,63.5,-9.8,2.5
2017-12-22,66,-6.9,2.5
2017-12-23,68.6,-7.1,10.2
2017-12-24,78.7,-9.9,5.1
2017-12-25,83.8,-4.9,17.8
2017-12-26,101.6,-4.3,5.1
2017-12-27,106.7,-2.3,0
2017-12-28,106.7,-0.7,0
2017-12-29,106.7,2.1,0
2017-12-30,106.7,1.8,0
2017-12-31,106.7,-4.1,0
2018-01-01,106.7,-3.3,0
2018-01-02,106.7,-3.5,0
2018-01-03,106.7,0.2,2.5
2018-01-04,106.7,-0.7,0
2018-01-05,106.7,0.6,0
2018-01-06,106.7,0.4,2.5
2018-01-07,109.2,-1.1,0
2018-01-08,109.2,3.3,0
2018-01-09,109.2,3.5,2.5
2018-01-10,109.2,-0.6,0
2018-01-11,111.8,-8.1,2.5
2018-01-12,114.3,-4.9,5.1
2018-01-13,119.4,-4.7,2.5
2018-01-14,121.9,-1.7,0
2018-01-15,121.9,-8.6,0
2018-01-16,121.9,-8,0
2018-01-17,121.9,-0.1,0
2018-01-18,124.5,4.3,2.5
2018-01-19,124.5,4.2,0
2018-01-20,124.5,-1.2,0
2018-01-21,124.5,-10.2,10.2
2018-01-22,134.6,-9.2,2.5
2018-01-23,134.6,-8.2,2.5
2018-01-24,137.2,-1.9,0
2018-01-25,137.2,1.5,0
2018-01-26,137.2,-8.9,0
2018-01-27,137.2,-7.6,2.5
2018-01-28,137.2,-4.4,0
2018-01-29,139.7,-0.2,0
2018-01-30,142.2,2.4,2.5
2018-01-31,142.2,0.5,0
2018-02-01,142.2,-3.1,10.2
2018-02-02,152.4,-0.1,0
2018-02-03,157.5,-1.4,5.1
2018-02-04,160,-0.8,2.5
2018-02-05,165.1,-2.8,12.7
2018-02-06,175.3,-5.2,0
2018-02-07,175.3,-3.5,0
2018-02-08,175.3,-0.6,2.5
2018-02-09,175.3,-0.9,7.6
2018-02-10,182.9,-7.2,12.7
2018-02-11,193,-9.7,2.5
2018-02-12,195.6,-5.4,2.5
2018-02-13,198.1,-1.9,2.5
2018-02-14,200.7,-0.2,0
2018-02-15,200.7,-5.5,2.5
2018-02-16,203.2,-6,0
2018-02-17,203.2,-3.4,2.5
2018-02-18,205.7,0.9,0
2018-02-19,205.7,-7.2,0
2018-02-20,205.7,-14.4,0
2018-02-21,205.7,-14.5,0
2018-02-22,205.7,-11.5,0
2018-02-23,205.7,-10.5,7.6
2018-02-24,213.4,-13.3,2.5
2018-02-25,215.9,-11.3,0
2018-02-26,218.4,-3.8,2.5
2018-02-27,218.4,-2.1,0
2018-02-28,218.4,-4.3,2.5
2018-03-01,221,-2.1,0
2018-03-02,221,1.5,0
2018-03-03,221,1.8,0
2018-03-04,221,-1.6,0
2018-03-05,221,-12,0
2018-03-06,221,-8,0
2018-03-07,221,-3.6,0
2018-03-08,221,0.4,2.5
2018-03-09,223.5,0.1,0
2018-03-10,223.5,-4.5,5.1
2018-03-11,226.1,-5.6,0
2018-03-12,226.1,-1.3,0
2018-03-13,226.1,-3.4,0
2018-03-14,226.1,1.3,2.5
2018-03-15,228.6,0.9,2.5
2018-03-16,231.1,-3.8,0
2018-03-17,231.1,-1.3,0
2018-03-18,231.1,-3.9,2.5
2018-03-19,233.7,-5.8,2.5
2018-03-20,236.2,-5.5,2.5
2018-03-21,238.8,0.5,0
2018-03-22,238.8,4.7,2.5
2018-03-23,238.8,2,2.5
2018-03-24,241.3,2.3,2.5
2018-03-25,243.8,1.9,0
2018-03-26,243.8,-1.7,10.2
2018-03-27,251.5,-3.5,2.5
2018-03-28,254,-3.5,7.6
2018-03-29,261.6,-4.5,2.5
2018-03-30,266.7,0.6,2.5
2018-03-31,269.2,2.5,0
2018-04-01,269.2,3.2,7.6
2018-04-02,274.3,4.5,2.5
2018-04-03,274.3,-5.6,0
2018-04-04,274.3,0.7,0
2018-04-05,274.3,1.7,0
2018-04-06,274.3,-3.1,17.8
2018-04-07,292.1,1.8,10.2
2018-04-08,294.6,-0.8,10.2
2018-04-09,304.8,-1.3,5.1
2018-04-10,307.3,3.7,0
2018-04-11,304.8,7.9,0
2018-04-12,297.2,5.5,0
2018-04-13,289.6,-5.8,0
2018-04-14,289.6,-2.7,2.5
2018-04-15,287,1.3,2.5
2018-04-16,289.6,6.1,0
2018-04-17,281.9,-0.4,0
2018-04-18,279.4,-2.3,0
2018-04-19,284.5,0,2.5
2018-04-20,271.8,-0.6,5.1
2018-04-21,274.3,-1.2,7.6
2018-04-22,279.4,3.4,0
2018-04-23,279.4,4.7,2.5
2018-04-24,271.8,-3.7,10.2
2018-04-25,284.5,2.8,2.5
2018-04-26,284.5,0.9,0
2018-04-27,284.5,4.1,0
2018-04-28,276.9,6.6,0
2018-04-29,261.6,8.4,0
2018-04-30,246.4,5.3,0
2018-05-01,233.7,2.1,0
2018-05-02,228.6,0.8,27.9
2018-05-03,256.5,0.7,22.9
2018-05-04,274.3,3,0
2018-05-05,269.2,6.5,0
2018-05-06,261.6,6.9,0
2018-05-07,251.5,8.2,0
2018-05-08,238.8,7.7,0
2018-05-09,221,8.3,0
2018-05-10,203.2,9.6,0
2018-05-11,177.8,7,0
2018-05-12,162.6,6,0
2018-05-13,142.2,4.5,10.2
2018-05-14,137.2,4.1,2.5
2018-05-15,127,5.2,0
2018-05-16,111.8,7.6,0
2018-05-17,86.4,10.3,0
2018-05-18,58.4,4.5,0
2018-05-19,45.7,1.8,15.2
2018-05-20,55.9,3,2.5
2018-05-21,43.2,6.9,0
2018-05-22,15.2,7.2,0
2018-05-23,0,7.9,0
2018-05-24,0,8.2,0
2018-05-25,0,9.6,0
2018-05-26,0,12.8,0
2018-05-27,0,11.5,0
2018-05-28,0,6.1,0
2018-05-29,0,6.6,0
2018-05-30,0,9.4,0
2018-05-31,0,12.7,0
2018-06-01,0,12.3,0
2018-06-02,0,8.7,0
2018-06-03,0,9.5,0
2018-06-04,0,14,0
2018-06-05,0,14.5,0
2018-06-06,0,13.4,0
2018-06-07,0,12.9,0
2018-06-08,0,12.9,0
2018-06-09,0,14,0
2018-06-10,0,16.3,0
2018-06-11,0,12.5,0
2018-06-12,0,12.3,0
2018-06-13,0,14.4,0
2018-06-14,0,15.7,0
2018-06-15,0,15.1,0
2018-06-16,0,11.3,2.5
2018-06-17,0,8.5,33
2018-06-18,0,10.5,0
2018-06-19,0,9,0
2018-06-20,0,8.9,0
2018-06-21,0,13.1,0
2018-06-22,0,11.4,0
2018-06-23,0,10.2,0
2018-06-24,0,6,5.1
2018-06-25,0,11.4,0
2018-06-26,0,16.2,0
2018-06-27,0,16.3,0
2018-06-28,0,17.4,0
2018-06-29,0,15.4,0
2018-06-30,0,8.4,2.5
2018-07-01,0,10.7,0
2018-07-02,0,13.7,0
2018-07-03,0,14.2,0
2018-07-04,0,14.1,0
2018-07-05,0,11.2,0
2018-07-06,0,13,0
2018-07-07,0,12.4,7.6
2018-07-08,0,16.1,0
2018-07-09,0,14.7,0
2018-07-10,0,15.7,0
2018-07-11,0,15.9,0
2018-07-12,0,10.9,5.1
2018-07-13,0,11.5,0
2018-07-14,0,14.5,0
2018-07-15,0,9.8,12.7
2018-07-16,0,11.8,0
2018-07-17,0,13.8,0
2018-07-18,0,15.2,0
2018-07-19,0,15.8,0
2018-07-20,0,16.3,0
2018-07-21,0,15.8,2.5
2018-07-22,0,14,17.8
2018-07-23,0,10.9,12.7
2018-07-24,0,12.8,0
2018-07-25,0,12.8,2.5
2018-07-26,0,11.6,2.5
2018-07-27,0,11.9,0
2018-07-28,0,11,0
2018-07-29,0,12.6,0
2018-07-30,0,8.8,2.5
2018-07-31,0,10.7,0
2018-08-01,0,10.9,0
2018-08-02,0,14.2,0
2018-08-03,0,11.2,2.5
2018-08-04,0,14.1,0
2018-08-05,0,12.3,2.5
2018-08-06,0,12,0
2018-08-07,0,11.1,0
2018-08-08,0,10.3,2.5
2018-08-09,0,11.6,0
2018-08-10,0,12.4,0
2018-08-11,0,12.4,0
2018-08-12,0,13,0
2018-08-13,0,13.8,0
2018-08-14,0,10.5,0
2018-08-15,0,12.5,0
2018-08-16,0,14.3,0
2018-08-17,0,12.8,0
2018-08-18,0,10.8,2.5
2018-08-19,0,8.1,0
2018-08-20,0,8.5,0
2018-08-21,0,8.7,5.1
2018-08-22,0,11.6,0
2018-08-23,0,11.8,0
2018-08-24,0,13.4,0
2018-08-25,0,13.4,0
2018-08-26,0,15.3,0
2018-08-27,0,12.2,2.5
2018-08-28,0,9.1,0
2018-08-29,0,12.2,0
2018-08-30,0,14.1,0
2018-08-31,0,13.7,0
2018-09-01,0,10,0
2018-09-02,0,10,2.5
2018-09-03,0,9.9,0
2018-09-04,0,11.1,0
2018-09-05,0,7.8,7.6
2018-09-06,0,6.3,0
2018-09-07,0,7,2.5
2018-09-08,0,10.2,0
2018-09-09,0,10.9,0
2018-09-10,0,11.3,0
2018-09-11,0,13.4,0
2018-09-12,0,15.3,0
2018-09-13,0,11.3,0
2018-09-14,0,14,0
2018-09-15,0,14.8,0
2018-09-16,0,16,0
2018-09-17,0,14.7,2.5
2018-09-18,0,14.4,0
2018-09-19,0,12.7,0
2018-09-20,0,9.9,2.5
2018-09-21,0,6.8,0
2018-09-22,0,11.2,0
2018-09-23,0,12.9,0
2018-09-24,0,8.1,2.5
2018-09-25,0,3.6,0
2018-09-26,0,6.6,0
2018-09-27,0,9,0
2018-09-28,0,9.1,0
2018-09-29,0,12.4,0
2018-09-30,0,13.3,0
2018-10-01,0,10.7,0
2018-10-02,0,10.6,0
2018-10-03,0,9.6,0
2018-10-04,0,6.3,5.1
2018-10-05,0,4.8,2.5
2018-10-06,0,1.1,2.5
2018-10-07,0,1.7,2.5
2018-10-08,7.6,-1.9,5.1
2018-10-09,7.6,-2.6,5.1
2018-10-10,12.7,-4.7,7.6
2018-10-11,22.9,0.1,2.5
2018-10-12,27.9,2.3,0
2018-10-13,27.9,2.9,7.6
2018-10-14,33,-10.2,10.2
2018-10-15,40.6,-8.5,0
2018-10-16,40.6,-3.7,0
2018-10-17,43.2,-1.3,0
2018-10-18,43.2,1.9,0
2018-10-19,43.2,2.4,0
2018-10-20,40.6,3.1,0
2018-10-21,40.6,5.5,0
2018-10-22,40.6,4,0
2018-10-23,38.1,4.8,0
2018-10-24,38.1,4,0
2018-10-25,33,3.3,0
2018-10-26,33,3.7,0
2018-10-27,30.5,5.7,0
2018-10-28,27.9,7.4,0
2018-10-29,22.9,7.6,0
2018-10-30,17.8,-2.9,12.7
2018-10-31,30.5,-4.2,2.5
2018-11-01,33,-2.2,2.5
2018-11-02,35.6,0.7,10.2
2018-11-03,45.7,-2.4,7.6
2018-11-04,50.8,-2.5,2.5
2018-11-05,55.9,-3.8,7.6
2018-11-06,61,-5.6,0
2018-11-07,61,-7.4,2.5
2018-11-08,61,-9.9,0
2018-11-09,61,-5.1,0
2018-11-10,63.5,-3.1,2.5
2018-11-11,63.5,-11.5,7.6
2018-11-12,68.6,-12.5,2.5
2018-11-13,73.7,-3.4,0
2018-11-14,76.2,0.2,0
2018-11-15,76.2,2.2,0
2018-11-16,76.2,0.5,0
2018-11-17,76.2,-6.6,7.6
2018-11-18,78.7,-3.8,0
2018-11-19,81.3,-2.7,0
2018-11-20,81.3,-0.1,0
2018-11-21,81.3,0.9,0
2018-11-22,81.3,0.7,2.5
2018-11-23,83.8,-4.2,0
2018-11-24,86.4,-5.2,15.2
2018-11-25,96.5,-9.6,0
2018-11-26,99.1,-5,0
2018-11-27,99.1,-0.2,0
2018-11-28,101.6,-0.1,0
2018-11-29,101.6,-2.3,5.1
2018-11-30,104.1,-4.9,0
2018-12-01,104.1,-7.3,0
2018-12-02,104.1,-11.8,0
2018-12-03,104.1,-12.1,2.5
2018-12-04,104.1,-12,0
2018-12-05,104.1,-5,5.1
2018-12-06,106.7,-5.1,0
2018-12-07,109.2,-4.2,0
2018-12-08,109.2,-3.9,0
2018-12-09,109.2,-5.3,0
2018-12-10,109.2,0,0
2018-12-11,109.2,-0.9,0
2018-12-12,109.2,-3.8,2.5
2018-12-13,109.2,-5.5,0
2018-12-14,111.8,1.3,0
2018-12-15,111.8,1,0
2018-12-16,111.8,0.9,0
2018-12-17,111.8,0.5,0
2018-12-18,111.8,-1,0
2018-12-19,111.8,-5.4,5.1
2018-12-20,114.3,-3.2,0
2018-12-21,116.8,-0.3,0
2018-12-22,116.8,-7,5.1
2018-12-23,116.8,-4.8,0
2018-12-24,116.8,-5.3,0
2018-12-25,119.4,-7.6,2.5
2018-12-26,119.4,-5.1,0
2018-12-27,119.4,-14.5,0
2018-12-28,119.4,-16.4,0
2018-12-29,119.4,-6.4,0
2018-12-30,124.5,-3.6,2.5
2018-12-31,124.5,-16.6,0
2019-01-01,124.5,-13.4,0
2019-01-02,124.5,-10.6,0
2019-01-03,124.5,0.3,0
2019-01-04,127,2.6,0
2019-01-05,127,1.6,0
2019-01-06,127,-1.4,2.5
2019-01-07,129.5,-5.7,5.1
2019-01-08,132.1,-3.8,0
2019-01-09,132.1,0.2,0
2019-01-10,134.6,2.1,0
2019-01-11,134.6,-4.2,20.3
2019-01-12,152.4,-8.2,0
2019-01-13,152.4,-13.7,0
2019-01-14,152.4,-8.2,0
2019-01-15,152.4,-2.3,0
2019-01-16,154.9,-2.6,5.1
2019-01-17,160,-0.9,2.5
2019-01-18,162.6,-4.6,0
2019-01-19,162.6,-5.2,0
2019-01-20,162.6,0.6,0
2019-01-21,162.6,-1.8,10.2
2019-01-22,170.2,-11.3,7.6
2019-01-23,177.8,-9.5,0
2019-01-24,180.3,-10.1,10.2
2019-01-25,188,-8.9,0
2019-01-26,190.5,-7,0
2019-01-27,190.5,-3.4,0
2019-01-28,193,-9.8,5.1
2019-01-29,193,-8.8,0
2019-01-30,193,-5.3,0
2019-01-31,195.6,-1.7,0
2019-02-01,195.6,0.2,0
2019-02-02,195.6,1.1,0
2019-02-03,195.6,0.2,2.5
2019-02-04,195.6,-0.5,0
2019-02-05,198.1,-2.2,0
2019-02-06,198.1,-10.3,2.5
2019-02-07,198.1,-16.3,0
2019-02-08,198.1,-8.7,0
2019-02-09,200.7,-4.9,0
2019-02-10,200.7,-5.7,0
2019-02-11,200.7,-8.9,0
2019-02-12,200.7,-6.1,0
2019-02-13,200.7,-1.7,7.6
2019-02-14,205.7,-0.4,7.6
2019-02-15,215.9,-1.7,5.1
2019-02-16,218.4,-9,2.5
2019-02-17,218.4,-13,0
2019-02-18,218.4,-15.9,0
2019-02-19,218.4,-14.3,0
2019-02-20,218.4,-15.1,0
2019-02-21,221,-13.8,2.5
2019-02-22,223.5,-7.2,2.5
2019-02-23,226.1,-10.2,0
2019-02-24,226.1,-7.2,0
2019-02-25,226.1,-2.1,0
2019-02-26,228.6,1.1,2.5
2019-02-27,228.6,0.1,0
2019-02-28,228.6,-0.5,0
2019-03-01,228.6,-2.9,7.6
2019-03-02,238.8,-7.6,15.2
2019-03-03,251.5,-7.2,10.2
2019-03-04,261.6,-8.2,2.5
2019-03-05,264.2,-4.3,0
2019-03-06,264.2,1.4,15.2
2019-03-07,279.4,-1.9,5.1
2019-03-08,284.5,-2.4,2.5
2019-03-09,287,-6.5,0
2019-03-10,287,-5,0
2019-03-11,287,-5.1,5.1
2019-03-12,289.6,0.4,5.1
2019-03-13,292.1,-4.6,27.9
2019-03-14,317.5,-9.1,0
2019-03-15,317.5,-5.1,0
2019-03-16,320,-3.3,0
2019-03-17,320,-1,0
2019-03-18,320,-2.4,0
2019-03-19,320,-4.7,0
2019-03-20,320,-3.2,0
2019-03-21,320,-1.2,2.5
2019-03-22,320,-1.3,0
2019-03-23,320,-1.7,2.5
2019-03-24,322.6,-0.7,0
2019-03-25,322.6,-1,0
2019-03-26,322.6,2.4,0
2019-03-27,322.6,6.5,0
2019-03-28,322.6,4.5,0
2019-03-29,317.5,-1.4,2.5
2019-03-30,320,-7.5,5.1
2019-03-31,327.7,-7.3,0
2019-04-01,327.7,-2,0
2019-04-02,327.7,-1.6,5.1
2019-04-03,330.2,1.1,0
2019-04-04,330.2,1.8,0
2019-04-05,330.2,4,0
2019-04-06,327.7,3.2,0
2019-04-07,322.6,3.5,0
2019-04-08,317.5,5.1,2.5
2019-04-09,315,7.9,0
2019-04-10,307.3,-3.9,17.8
2019-04-11,327.7,-7.5,5.1
2019-04-12,332.7,-5.7,2.5
2019-04-13,335.3,-4.5,2.5
2019-04-14,340.4,1.1,0
2019-04-15,337.8,4.4,0
2019-04-16,332.7,3.6,0
2019-04-17,332.7,2.9,0
2019-04-18,330.2,2.7,2.5
2019-04-19,330.2,6.3,0
2019-04-20,317.5,7.8,0
2019-04-21,304.8,3.5,2.5
2019-04-22,304.8,0,2.5
2019-04-23,307.3,2,0
2019-04-24,302.3,6.2,2.5
2019-04-25,287,2.9,0
2019-04-26,281.9,5.8,2.5
2019-04-27,274.3,5.2,0
2019-04-28,266.7,4,12.7
2019-04-29,251.5,-4,15.2
2019-04-30,269.2,-0.1,5.1
2019-05-01,274.3,-0.8,2.5
2019-05-02,276.9,-0.2,0
2019-05-03,271.8,3,0
2019-05-04,264.2,5,0
2019-05-05,251.5,5.3,0
2019-05-06,238.8,5.7,2.5
2019-05-07,223.5,2.9,5.1
2019-05-08,221,-1.3,25.4
2019-05-09,246.4,-5.1,20.3
2019-05-10,266.7,-1.1,2.5
2019-05-11,269.2,1.5,0
2019-05-12,264.2,5.7,0
2019-05-13,256.5,7.9,0
2019-05-14,243.8,7.7,0
2019-05-15,231.1,8.7,0
2019-05-16,210.8,7.1,0
2019-05-17,198.1,3.5,0
2019-05-18,198.1,1.7,0
2019-05-19,182.9,0.8,15.2
2019-05-20,193,-1.6,15.2
2019-05-21,205.7,-1.8,2.5
2019-05-22,210.8,-1.3,10.2
2019-05-23,218.4,-1.3,5.1
2019-05-24,226.1,2.7,2.5
2019-05-25,221,5.2,0
2019-05-26,208.3,5.5,7.6
2019-05-27,203.2,4.6,2.5
2019-05-28,195.6,1.5,2.5
2019-05-29,190.5,0.5,5.1
2019-05-30,193,3,0
2019-05-31,193,5.8,0
2019-06-01,170.2,7,0
2019-06-02,147.3,7.5,0
2019-06-03,129.5,7.7,0
2019-06-04,104.1,8,0
2019-06-05,73.7,6.9,10.2
2019-06-06,48.3,8.2,2.5
2019-06-07,17.8,8.9,0
2019-06-08,5.1,9.2,0
2019-06-09,0,2.3,0
2019-06-10,0,8.1,0
2019-06-11,0,9,0
2019-06-12,0,7.2,0
2019-06-13,0,10.4,0
2019-06-14,0,9,0
2019-06-15,0,7.6,2.5
2019-06-16,0,8.3,2.5
2019-06-17,0,7.2,2.5
2019-06-18,0,7.2,2.5
